n,gamma,k,seed,testMode,model,trainObj,testMean,cvar10,q05,worst,regretToBest,supportCR,supportTail,selectedCount
200,0.2,40,10,independent,Mixed,3594.05219649754,4409.48537391039,4248.44009345649,4257.45108276923,4105.70469008024,0,401,3,0
200,0.2,40,10,gaussian06,Nominal,4406.17302858148,4141.81358339006,3017.0852395082,3012.06506884086,2780.54994856333,0,401,3,0
200,0.2,40,10,gaussian06,CR-SHP,3884.72867242071,4141.81358339006,3017.0852395082,3012.06506884086,2780.54994856333,0,401,3,0
200,0.2,40,10,gaussian06,CVaR-CR-SHP,2781.93136441359,4141.81358339006,3017.0852395082,3012.06506884086,2780.54994856333,0,401,3,0
200,0.2,40,10,gaussian06,Mixed,3594.05219649754,4141.81358339006,3017.0852395082,3012.06506884086,2780.54994856333,0,401,3,0
200,0.2,40,10,comonotone,Nominal,4406.17302858148,3917.25056679384,2780.54994856333,2780.54994856333,2780.54994856333,0,401,3,0
200,0.2,40,10,comonotone,CR-SHP,3884.72867242071,3917.25056679384,2780.54994856333,2780.54994856333,2780.54994856333,0,401,3,0
200,0.2,40,10,comonotone,CVaR-CR-SHP,2781.93136441359,3917.25056679384,2780.54994856333,2780.54994856333,2780.54994856333,0,401,3,0
200,0.2,40,10,comonotone,Mixed,3594.05219649754,3917.25056679384,2780.54994856333,2780.54994856333,2780.54994856333,0,401,3,0
200,0.2,40,10,t_copula06,Nominal,4406.17302858148,4166.37178469611,3021.47032532769,3027.09060976782,2780.54994856333,0,401,3,0
200,0.2,40,10,t_copula06,CR-SHP,3884.72867242071,4166.37178469611,3021.47032532769,3027.09060976782,2780.54994856333,0,401,3,0
200,0.2,40,10,t_copula06,CVaR-CR-SHP,2781.93136441359,4166.37178469611,3021.47032532769,3027.09060976782,2780.54994856333,0,401,3,0
200,0.2,40,10,t_copula06,Mixed,3594.05219649754,4166.37178469611,3021.47032532769,3027.09060976782,2780.54994856333,0,401,3,0
200,0.5,100,1,independent,Nominal,9694.91059974787,9695.80709442369,9376.62464821272,9395.62896794152,9037.49017941463,0,401,4,0
200,0.5,100,1,independent,CR-SHP,8940.79149389664,9695.80709442369,9376.62464821272,9395.62896794152,9037.49017941463,0,401,4,0
200,0.5,100,1,independent,CVaR-CR-SHP,6641.77917090541,6641.77917090529,6641.77917090539,6641.77917090541,6641.77917090541,3054.0279235184,401,4,100
200,0.5,100,1,independent,Mixed,7918.82361535888,9695.80709442369,9376.62464821272,9395.62896794152,9037.49017941463,0,401,4,0
200,0.5,100,1,gaussian06,Nominal,9694.91059974787,9283.62918197839,6607.57608776318,6607.72706951911,6130.62181631794,0,401,4,0
200,0.5,100,1,gaussian06,CR-SHP,8940.79149389664,9283.62918197839,6607.57608776318,6607.72706951911,6130.62181631794,0,401,4,0
200,0.5,100,1,gaussian06,CVaR-CR-SHP,6641.77917090541,6641.77917090529,6641.77917090539,6641.77917090541,6641.77917090541,2641.8500110731,401,4,100
200,0.5,100,1,gaussian06,Mixed,7918.82361535888,9283.62918197839,6607.57608776318,6607.72706951911,6130.62181631794,0,401,4,0
200,0.5,100,1,comonotone,Nominal,9694.91059974787,8965.0257985608,6130.62181631793,6130.62181631794,6130.62181631794,0,401,4,0
200,0.5,100,1,comonotone,CR-SHP,8940.79149389664,8965.0257985608,6130.62181631793,6130.62181631794,6130.62181631794,0,401,4,0
200,0.5,100,1,comonotone,CVaR-CR-SHP,6641.77917090541,6641.77917090529,6641.77917090539,6641.77917090541,6641.77917090541,2323.24662765552,401,4,100
200,0.5,100,1,comonotone,Mixed,7918.82361535888,8965.0257985608,6130.62181631793,6130.62181631794,6130.62181631794,0,401,4,0
200,0.5,100,1,t_copula06,Nominal,9694.91059974787,9271.71771823775,6587.9477108509,6594.57660564324,6130.62181631794,0,401,4,0
200,0.5,100,1,t_copula06,CR-SHP,8940.79149389664,9271.71771823775,6587.9477108509,6594.57660564324,6130.62181631794,0,401,4,0
200,0.5,100,1,t_copula06,CVaR-CR-SHP,6641.77917090541,6641.77917090529,6641.77917090539,6641.77917090541,6641.77917090541,2629.93854733247,401,4,100
200,0.5,100,1,t_copula06,Mixed,7918.82361535888,9271.71771823775,6587.9477108509,6594.57660564324,6130.62181631794,0,401,4,0
200,0.5,100,2,independent,Nominal,9491.93247010227,9494.49618656223,9152.70951535213,9170.43825337838,8720.14513609177,0,401,4,0
200,0.5,100,2,independent,CR-SHP,8702.1548102992,9494.49618656223,9152.70951535213,9170.43825337838,8720.14513609177,0,401,4,0
200,0.5,100,2,independent,CVaR-CR-SHP,6358.74269146624,6358.74269146638,6358.74269146624,6358.74269146624,6358.74269146624,3135.75349509585,401,4,100
200,0.5,100,2,independent,Mixed,7747.84461277302,9494.49618656223,9152.70951535213,9170.43825337838,8720.14513609177,0,401,4,0
200,0.5,100,2,gaussian06,Nominal,9491.93247010227,9108.86311097026,6451.03024422143,6452.10248577294,5997.70650396502,0,401,4,0
200,0.5,100,2,gaussian06,CR-SHP,8702.1548102992,9108.86311097026,6451.03024422143,6452.10248577294,5997.70650396502,0,401,4,0
200,0.5,100,2,gaussian06,CVaR-CR-SHP,6358.74269146624,6358.74269146638,6358.74269146624,6358.74269146624,6358.74269146624,2750.12041950388,401,4,100
200,0.5,100,2,gaussian06,Mixed,7747.84461277302,9108.86311097026,6451.03024422143,6452.10248577294,5997.70650396502,0,401,4,0
200,0.5,100,2,comonotone,Nominal,9491.93247010227,8714.33516227917,5997.70650396504,5997.70650396502,5997.70650396502,0,401,4,0
200,0.5,100,2,comonotone,CR-SHP,8702.1548102992,8714.33516227917,5997.70650396504,5997.70650396502,5997.70650396502,0,401,4,0
200,0.5,100,2,comonotone,CVaR-CR-SHP,6358.74269146624,6358.74269146638,6358.74269146624,6358.74269146624,6358.74269146624,2355.59247081279,401,4,100
200,0.5,100,2,comonotone,Mixed,7747.84461277302,8714.33516227917,5997.70650396504,5997.70650396502,5997.70650396502,0,401,4,0
200,0.5,100,2,t_copula06,Nominal,9491.93247010227,9141.92247559153,6406.13542332152,6393.77352451154,5997.70650396502,0,401,4,0
200,0.5,100,2,t_copula06,CR-SHP,8702.1548102992,9141.92247559153,6406.13542332152,6393.77352451154,5997.70650396502,0,401,4,0
200,0.5,100,2,t_copula06,CVaR-CR-SHP,6358.74269146624,6358.74269146638,6358.74269146624,6358.74269146624,6358.74269146624,2783.17978412515,401,4,100
200,0.5,100,2,t_copula06,Mixed,7747.84461277302,9141.92247559153,6406.13542332152,6393.77352451154,5997.70650396502,0,401,4,0
200,0.5,100,3,independent,Nominal,9640.5580459926,9643.10720557718,9296.5441708553,9319.8669131709,8883.98951953025,0,401,2,0
200,0.5,100,3,independent,CR-SHP,8929.25142341266,9643.10720557718,9296.5441708553,9319.8669131709,8883.98951953025,0,401,2,0
200,0.5,100,3,independent,CVaR-CR-SHP,6524.80559654521,6524.80559654529,6524.80559654522,6524.80559654521,6524.80559654521,3118.30160903189,401,2,100
200,0.5,100,3,independent,Mixed,7994.26904591787,9643.10720557718,9296.5441708553,9319.8669131709,8883.98951953025,0,401,2,0
200,0.5,100,3,gaussian06,Nominal,9640.5580459926,9268.6255130488,6716.36337454624,6708.21566494941,6344.55717892525,0,401,2,0
200,0.5,100,3,gaussian06,CR-SHP,8929.25142341266,9268.6255130488,6716.36337454624,6708.21566494941,6344.55717892525,0,401,2,0
200,0.5,100,3,gaussian06,CVaR-CR-SHP,6524.80559654521,6524.80559654529,6524.80559654522,6524.80559654521,6524.80559654521,2743.81991650351,401,2,100
200,0.5,100,3,gaussian06,Mixed,7994.26904591787,9268.6255130488,6716.36337454624,6708.21566494941,6344.55717892525,0,401,2,0
200,0.5,100,3,comonotone,Nominal,9640.5580459926,8944.68871175256,6344.55717892526,6344.55717892525,6344.55717892525,0,401,2,0
200,0.5,100,3,comonotone,CR-SHP,8929.25142341266,8944.68871175256,6344.55717892526,6344.55717892525,6344.55717892525,0,401,2,0
200,0.5,100,3,comonotone,CVaR-CR-SHP,6524.80559654521,6524.80559654529,6524.80559654522,6524.80559654521,6524.80559654521,2419.88311520727,401,2,100
200,0.5,100,3,comonotone,Mixed,7994.26904591787,8944.68871175256,6344.55717892526,6344.55717892525,6344.55717892525,0,401,2,0
200,0.5,100,3,t_copula06,Nominal,9640.5580459926,9345.33389717253,6727.75722875125,6718.90765526,6344.55717892525,0,401,2,0
200,0.5,100,3,t_copula06,CR-SHP,8929.25142341266,9345.33389717253,6727.75722875125,6718.90765526,6344.55717892525,0,401,2,0
200,0.5,100,3,t_copula06,CVaR-CR-SHP,6524.80559654521,6524.80559654529,6524.80559654522,6524.80559654521,6524.80559654521,2820.52830062724,401,2,100
200,0.5,100,3,t_copula06,Mixed,7994.26904591787,9345.33389717253,6727.75722875125,6718.90765526,6344.55717892525,0,401,2,0
200,0.5,100,4,independent,Nominal,9893.6586016726,9894.03484463746,9543.14233568319,9563.63550307725,9158.00338101863,0,401,3,0
200,0.5,100,4,independent,CR-SHP,9098.3199066784,9894.03484463746,9543.14233568319,9563.63550307725,9158.00338101863,0,401,3,0
200,0.5,100,4,independent,CVaR-CR-SHP,6654.16108867507,6654.16108867521,6654.16108867506,6654.16108867507,6654.16108867507,3239.87375596225,401,3,100
200,0.5,100,4,independent,Mixed,8046.15069367689,9894.03484463746,9543.14233568319,9563.63550307725,9158.00338101863,0,401,3,0
200,0.5,100,4,gaussian06,Nominal,9893.6586016726,9425.12399444208,6690.86496401444,6692.60131470319,6192.63460297287,0,401,3,0
200,0.5,100,4,gaussian06,CR-SHP,9098.3199066784,9425.12399444208,6690.86496401444,6692.60131470319,6192.63460297287,0,401,3,0
200,0.5,100,4,gaussian06,CVaR-CR-SHP,6654.16108867507,6654.16108867521,6654.16108867506,6654.16108867507,6654.16108867507,2770.96290576688,401,3,100
200,0.5,100,4,gaussian06,Mixed,8046.15069367689,9425.12399444208,6690.86496401444,6692.60131470319,6192.63460297287,0,401,3,0
200,0.5,100,4,comonotone,Nominal,9893.6586016726,9115.25961754232,6192.63460297288,6192.63460297287,6192.63460297287,0,401,3,0
200,0.5,100,4,comonotone,CR-SHP,9098.3199066784,9115.25961754232,6192.63460297288,6192.63460297287,6192.63460297287,0,401,3,0
200,0.5,100,4,comonotone,CVaR-CR-SHP,6654.16108867507,6654.16108867521,6654.16108867506,6654.16108867507,6654.16108867507,2461.09852886712,401,3,100
200,0.5,100,4,comonotone,Mixed,8046.15069367689,9115.25961754232,6192.63460297288,6192.63460297287,6192.63460297287,0,401,3,0
200,0.5,100,4,t_copula06,Nominal,9893.6586016726,9500.01443988079,6674.45863633871,6697.98525321223,6192.63460297287,0,401,3,0
200,0.5,100,4,t_copula06,CR-SHP,9098.3199066784,9500.01443988079,6674.45863633871,6697.98525321223,6192.63460297287,0,401,3,0
200,0.5,100,4,t_copula06,CVaR-CR-SHP,6654.16108867507,6654.16108867521,6654.16108867506,6654.16108867507,6654.16108867507,2845.85335120558,401,3,100
200,0.5,100,4,t_copula06,Mixed,8046.15069367689,9500.01443988079,6674.45863633871,6697.98525321223,6192.63460297287,0,401,3,0
200,0.5,100,5,independent,Nominal,9710.57437429593,9698.77074390962,9372.40625376071,9394.86876637677,9069.43378017597,0,401,4,0
200,0.5,100,5,independent,CR-SHP,8987.47375677258,9698.77074390962,9372.40625376071,9394.86876637677,9069.43378017597,0,401,4,0
200,0.5,100,5,independent,CVaR-CR-SHP,6608.96759954603,6608.96759954584,6608.96759954604,6608.96759954603,6608.96759954603,3089.80314436378,401,4,100
200,0.5,100,5,independent,Mixed,7977.51548229521,9698.77074390962,9372.40625376071,9394.86876637677,9069.43378017597,0,401,4,0
200,0.5,100,5,gaussian06,Nominal,9710.57437429593,9344.78499051097,6775.73816925322,6811.50811415207,6237.96174776078,0,401,4,0
200,0.5,100,5,gaussian06,CR-SHP,8987.47375677258,9344.78499051097,6775.73816925322,6811.50811415207,6237.96174776078,0,401,4,0
200,0.5,100,5,gaussian06,CVaR-CR-SHP,6608.96759954603,6608.96759954584,6608.96759954604,6608.96759954603,6608.96759954603,2735.81739096513,401,4,100
200,0.5,100,5,gaussian06,Mixed,7977.51548229521,9344.78499051097,6775.73816925322,6811.50811415207,6237.96174776078,0,401,4,0
200,0.5,100,5,comonotone,Nominal,9710.57437429593,8998.59874908668,6237.96174776078,6237.96174776078,6237.96174776078,0,401,4,0
200,0.5,100,5,comonotone,CR-SHP,8987.47375677258,8998.59874908668,6237.96174776078,6237.96174776078,6237.96174776078,0,401,4,0
200,0.5,100,5,comonotone,CVaR-CR-SHP,6608.96759954603,6608.96759954584,6608.96759954604,6608.96759954603,6608.96759954603,2389.63114954085,401,4,100
200,0.5,100,5,comonotone,Mixed,7977.51548229521,8998.59874908668,6237.96174776078,6237.96174776078,6237.96174776078,0,401,4,0
200,0.5,100,5,t_copula06,Nominal,9710.57437429593,9372.16582021098,6726.28326090721,6736.85542829948,6237.96174776078,0,401,4,0
200,0.5,100,5,t_copula06,CR-SHP,8987.47375677258,9372.16582021098,6726.28326090721,6736.85542829948,6237.96174776078,0,401,4,0
200,0.5,100,5,t_copula06,CVaR-CR-SHP,6608.96759954603,6608.96759954584,6608.96759954604,6608.96759954603,6608.96759954603,2763.19822066515,401,4,100
200,0.5,100,5,t_copula06,Mixed,7977.51548229521,9372.16582021098,6726.28326090721,6736.85542829948,6237.96174776078,0,401,4,0
200,0.5,100,6,independent,Nominal,9681.56618567389,9694.68371587082,9346.54772264327,9370.32957882975,8869.60575728599,0,401,2,0
200,0.5,100,6,independent,CR-SHP,8901.45944840735,9694.68371587082,9346.54772264327,9370.32957882975,8869.60575728599,0,401,2,0
200,0.5,100,6,independent,CVaR-CR-SHP,6559.10682339849,6559.10682339855,6559.1068233985,6559.10682339849,6559.10682339849,3135.57689247226,401,2,100
200,0.5,100,6,independent,Mixed,7850.90760740957,9694.68371587082,9346.54772264327,9370.32957882975,8869.60575728599,0,401,2,0
200,0.5,100,6,gaussian06,Nominal,9681.56618567389,9302.72424658376,6545.1862488915,6561.18277277181,6016.95626462017,0,401,2,0
200,0.5,100,6,gaussian06,CR-SHP,8901.45944840735,9302.72424658376,6545.1862488915,6561.18277277181,6016.95626462017,0,401,2,0
200,0.5,100,6,gaussian06,CVaR-CR-SHP,6559.10682339849,6559.10682339855,6559.1068233985,6559.10682339849,6559.10682339849,2743.6174231852,401,2,100
200,0.5,100,6,gaussian06,Mixed,7850.90760740957,9302.72424658376,6545.1862488915,6561.18277277181,6016.95626462017,0,401,2,0
200,0.5,100,6,comonotone,Nominal,9681.56618567389,8979.65114345002,6016.95626462017,6016.95626462017,6016.95626462017,0,401,2,0
200,0.5,100,6,comonotone,CR-SHP,8901.45944840735,8979.65114345002,6016.95626462017,6016.95626462017,6016.95626462017,0,401,2,0
200,0.5,100,6,comonotone,CVaR-CR-SHP,6559.10682339849,6559.10682339855,6559.1068233985,6559.10682339849,6559.10682339849,2420.54432005147,401,2,100
200,0.5,100,6,comonotone,Mixed,7850.90760740957,8979.65114345002,6016.95626462017,6016.95626462017,6016.95626462017,0,401,2,0
200,0.5,100,6,t_copula06,Nominal,9681.56618567389,9280.93024468041,6516.35638489636,6517.51242664115,6016.95626462017,0,401,2,0
200,0.5,100,6,t_copula06,CR-SHP,8901.45944840735,9280.93024468041,6516.35638489636,6517.51242664115,6016.95626462017,0,401,2,0
200,0.5,100,6,t_copula06,CVaR-CR-SHP,6559.10682339849,6559.10682339855,6559.1068233985,6559.10682339849,6559.10682339849,2721.82342128186,401,2,100
200,0.5,100,6,t_copula06,Mixed,7850.90760740957,9280.93024468041,6516.35638489636,6517.51242664115,6016.95626462017,0,401,2,0
200,0.5,100,7,independent,Nominal,9632.58911273674,9629.61877480022,9310.36795474184,9324.79554705362,8863.68342763311,0,401,4,0
200,0.5,100,7,independent,CR-SHP,8865.61775532853,9629.61877480022,9310.36795474184,9324.79554705362,8863.68342763311,0,401,4,0
200,0.5,100,7,independent,CVaR-CR-SHP,6529.71714590914,6529.71714590932,6529.71714590913,6529.71714590914,6529.71714590914,3099.9016288909,401,4,100
200,0.5,100,7,independent,Mixed,7885.20151979867,9629.61877480022,9310.36795474184,9324.79554705362,8863.68342763311,0,401,4,0
200,0.5,100,7,gaussian06,Nominal,9632.58911273674,9236.54851435506,6630.19973923881,6645.95815488278,6125.48702666379,0,401,4,0
200,0.5,100,7,gaussian06,CR-SHP,8865.61775532853,9236.54851435506,6630.19973923881,6645.95815488278,6125.48702666379,0,401,4,0
200,0.5,100,7,gaussian06,CVaR-CR-SHP,6529.71714590914,6529.71714590932,6529.71714590913,6529.71714590914,6529.71714590914,2706.83136844574,401,4,100
200,0.5,100,7,gaussian06,Mixed,7885.20151979867,9236.54851435506,6630.19973923881,6645.95815488278,6125.48702666379,0,401,4,0
200,0.5,100,7,comonotone,Nominal,9632.58911273674,8882.17501665093,6125.48702666381,6125.48702666379,6125.48702666379,0,401,4,0
200,0.5,100,7,comonotone,CR-SHP,8865.61775532853,8882.17501665093,6125.48702666381,6125.48702666379,6125.48702666379,0,401,4,0
200,0.5,100,7,comonotone,CVaR-CR-SHP,6529.71714590914,6529.71714590932,6529.71714590913,6529.71714590914,6529.71714590914,2352.45787074161,401,4,100
200,0.5,100,7,comonotone,Mixed,7885.20151979867,8882.17501665093,6125.48702666381,6125.48702666379,6125.48702666379,0,401,4,0
200,0.5,100,7,t_copula06,Nominal,9632.58911273674,9248.82396948151,6585.37122499889,6602.71852085539,6125.48702666379,0,401,4,0
200,0.5,100,7,t_copula06,CR-SHP,8865.61775532853,9248.82396948151,6585.37122499889,6602.71852085539,6125.48702666379,0,401,4,0
200,0.5,100,7,t_copula06,CVaR-CR-SHP,6529.71714590914,6529.71714590932,6529.71714590913,6529.71714590914,6529.71714590914,2719.1068235722,401,4,100
200,0.5,100,7,t_copula06,Mixed,7885.20151979867,9248.82396948151,6585.37122499889,6602.71852085539,6125.48702666379,0,401,4,0
200,0.5,100,8,independent,Nominal,9653.26775512124,9661.42163894058,9317.13241349647,9333.40072325095,8959.10964745117,0,401,5,0
200,0.5,100,8,independent,CR-SHP,8894.2149994022,9661.42163894058,9317.13241349647,9333.40072325095,8959.10964745117,0,401,5,0
200,0.5,100,8,independent,CVaR-CR-SHP,6530.16962823559,6530.16962823552,6530.1696282356,6530.16962823559,6530.16962823559,3131.25201070505,401,5,100
200,0.5,100,8,independent,Mixed,7948.09200843428,9661.42163894058,9317.13241349647,9333.40072325095,8959.10964745117,0,401,5,0
200,0.5,100,8,gaussian06,Nominal,9653.26775512124,9260.63822416624,6670.46674881025,6685.34235308366,6229.7889708894,0,401,5,0
200,0.5,100,8,gaussian06,CR-SHP,8894.2149994022,9260.63822416624,6670.46674881025,6685.34235308366,6229.7889708894,0,401,5,0
200,0.5,100,8,gaussian06,CVaR-CR-SHP,6530.16962823559,6530.16962823552,6530.1696282356,6530.16962823559,6530.16962823559,2730.46859593072,401,5,100
200,0.5,100,8,gaussian06,Mixed,7948.09200843428,9260.63822416624,6670.46674881025,6685.34235308366,6229.7889708894,0,401,5,0
200,0.5,100,8,comonotone,Nominal,9653.26775512124,8926.14959433853,6229.78897088941,6229.7889708894,6229.7889708894,0,401,5,0
200,0.5,100,8,comonotone,CR-SHP,8894.2149994022,8926.14959433853,6229.78897088941,6229.7889708894,6229.7889708894,0,401,5,0
200,0.5,100,8,comonotone,CVaR-CR-SHP,6530.16962823559,6530.16962823552,6530.1696282356,6530.16962823559,6530.16962823559,2395.97996610301,401,5,100
200,0.5,100,8,comonotone,Mixed,7948.09200843428,8926.14959433853,6229.78897088941,6229.7889708894,6229.7889708894,0,401,5,0
200,0.5,100,8,t_copula06,Nominal,9653.26775512124,9284.24401046222,6645.58756030203,6664.80164857384,6229.7889708894,0,401,5,0
200,0.5,100,8,t_copula06,CR-SHP,8894.2149994022,9284.24401046222,6645.58756030203,6664.80164857384,6229.7889708894,0,401,5,0
200,0.5,100,8,t_copula06,CVaR-CR-SHP,6530.16962823559,6530.16962823552,6530.1696282356,6530.16962823559,6530.16962823559,2754.0743822267,401,5,100
200,0.5,100,8,t_copula06,Mixed,7948.09200843428,9284.24401046222,6645.58756030203,6664.80164857384,6229.7889708894,0,401,5,0
200,0.5,100,9,independent,Nominal,9761.61007450238,9757.67790601712,9410.30411421777,9433.61572676264,9026.19734590874,0,401,3,0
200,0.5,100,9,independent,CR-SHP,8965.46860686892,9757.67790601712,9410.30411421777,9433.61572676264,9026.19734590874,0,401,3,0
200,0.5,100,9,independent,CVaR-CR-SHP,6605.18302359173,6605.18302359158,6605.18302359173,6605.18302359173,6605.18302359173,3152.49488242554,401,3,100
200,0.5,100,9,independent,Mixed,7936.71560417924,9757.67790601712,9410.30411421777,9433.61572676264,9026.19734590874,0,401,3,0
200,0.5,100,9,gaussian06,Nominal,9761.61007450238,9296.98616881919,6578.52656059399,6607.05474321743,6110.11648006409,0,401,3,0
200,0.5,100,9,gaussian06,CR-SHP,8965.46860686892,9296.98616881919,6578.52656059399,6607.05474321743,6110.11648006409,0,401,3,0
200,0.5,100,9,gaussian06,CVaR-CR-SHP,6605.18302359173,6605.18302359158,6605.18302359173,6605.18302359173,6605.18302359173,2691.80314522761,401,3,100
200,0.5,100,9,gaussian06,Mixed,7936.71560417924,9296.98616881919,6578.52656059399,6607.05474321743,6110.11648006409,0,401,3,0
200,0.5,100,9,comonotone,Nominal,9761.61007450238,9043.17916144178,6110.1164800641,6110.11648006409,6110.11648006409,0,401,3,0
200,0.5,100,9,comonotone,CR-SHP,8965.46860686892,9043.17916144178,6110.1164800641,6110.11648006409,6110.11648006409,0,401,3,0
200,0.5,100,9,comonotone,CVaR-CR-SHP,6605.18302359173,6605.18302359158,6605.18302359173,6605.18302359173,6605.18302359173,2437.9961378502,401,3,100
200,0.5,100,9,comonotone,Mixed,7936.71560417924,9043.17916144178,6110.1164800641,6110.11648006409,6110.11648006409,0,401,3,0
200,0.5,100,9,t_copula06,Nominal,9761.61007450238,9357.07010208477,6551.04139404866,6558.36506391932,6110.11648006409,0,401,3,0
200,0.5,100,9,t_copula06,CR-SHP,8965.46860686892,9357.07010208477,6551.04139404866,6558.36506391932,6110.11648006409,0,401,3,0
200,0.5,100,9,t_copula06,CVaR-CR-SHP,6605.18302359173,6605.18302359158,6605.18302359173,6605.18302359173,6605.18302359173,2751.88707849319,401,3,100
200,0.5,100,9,t_copula06,Mixed,7936.71560417924,9357.07010208477,6551.04139404866,6558.36506391932,6110.11648006409,0,401,3,0
200,0.5,100,10,independent,Nominal,9494.72771359622,9502.80020475496,9174.41136381706,9193.13494374934,8883.08079163033,0,401,3,0
200,0.5,100,10,independent,CR-SHP,8753.66235398886,9502.80020475496,9174.41136381706,9193.13494374934,8883.08079163033,0,401,3,0
200,0.5,100,10,independent,CVaR-CR-SHP,6369.8524783847,6369.85247838478,6369.85247838471,6369.8524783847,6369.8524783847,3132.94772637018,401,3,100
200,0.5,100,10,independent,Mixed,7782.40377647013,9502.80020475496,9174.41136381706,9193.13494374934,8883.08079163033,0,401,3,0
200,0.5,100,10,gaussian06,Nominal,9494.72771359622,9078.53606089876,6479.37922162519,6454.56084188092,6067.69148685137,0,401,3,0
200,0.5,100,10,gaussian06,CR-SHP,8753.66235398886,9078.53606089876,6479.37922162519,6454.56084188092,6067.69148685137,0,401,3,0
200,0.5,100,10,gaussian06,CVaR-CR-SHP,6369.8524783847,6369.85247838478,6369.85247838471,6369.8524783847,6369.8524783847,2708.68358251398,401,3,100
200,0.5,100,10,gaussian06,Mixed,7782.40377647013,9078.53606089876,6479.37922162519,6454.56084188092,6067.69148685137,0,401,3,0
200,0.5,100,10,comonotone,Nominal,9494.72771359622,8800.72912434963,6067.69148685135,6067.69148685137,6067.69148685137,0,401,3,0
200,0.5,100,10,comonotone,CR-SHP,8753.66235398886,8800.72912434963,6067.69148685135,6067.69148685137,6067.69148685137,0,401,3,0
200,0.5,100,10,comonotone,CVaR-CR-SHP,6369.8524783847,6369.85247838478,6369.85247838471,6369.8524783847,6369.8524783847,2430.87664596484,401,3,100
200,0.5,100,10,comonotone,Mixed,7782.40377647013,8800.72912434963,6067.69148685135,6067.69148685137,6067.69148685137,0,401,3,0
200,0.5,100,10,t_copula06,Nominal,9494.72771359622,9117.89437927922,6474.36195674716,6478.17978424903,6067.69148685137,0,401,3,0
200,0.5,100,10,t_copula06,CR-SHP,8753.66235398886,9117.89437927922,6474.36195674716,6478.17978424903,6067.69148685137,0,401,3,0
200,0.5,100,10,t_copula06,CVaR-CR-SHP,6369.8524783847,6369.85247838478,6369.85247838471,6369.8524783847,6369.8524783847,2748.04190089443,401,3,100
200,0.5,100,10,t_copula06,Mixed,7782.40377647013,9117.89437927922,6474.36195674716,6478.17978424903,6067.69148685137,0,401,3,0
